la	la	Spsa	Sp	S	O
amendarea	amendare	Ncfsry	Nc	NSRY	O
Convenției	convenție	Ncfsoy	Nc	NSOY	O
privind	privi	Vmg	Vm	VG	O
aviația_civilă	aviație_civilă	Ncfsry	Nc	NSRY	O
internațională	internațional	Afpfsrn	Af	ASN	O
,	,	COMMA	CO	COMMA	O
semnat	semna	Vmp--sm	Vm	VPSM	O
la	la	Spsa	Sp	S	O
Montreal	Montreal	Np	Np	NP	LOC
,	,	COMMA	CO	COMMA	O
la	la	Spsa	Sp	S	O
6	6	Mc-p-d	Mc	M	TIME
octombrie	octombrie	Ncms-n	Nc	NSN	TIME
1980	1980	Mc-p-d	Mc	M	TIME
,	,	COMMA	CO	COMMA	O
articolul	articol	Ncmsry	Nc	NSRY	O
83	83	Yn	Yn	Y	O
bis	bis	Afpms-n	Af	ASN	O
,	,	COMMA	CO	COMMA	O
adoptat	adopta	Vmp--sm	Vm	VPSM	O
de	de	Spsa	Sp	S	O
Senat	senat	Ncms-n	Nc	NSN	ORG
,	,	COMMA	CO	COMMA	O
în	în	Spsa	Sp	S	O
ședința	ședință	Ncfsry	Nc	NSRY	O
din	din	Spsa	Sp	S	O
6	6	Mc-p-d	Mc	M	TIME
februarie	februarie	Ncms-n	Nc	NSN	TIME
1996	1996	Mc-p-d	Mc	M	TIME
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Cu	cu	Spsa	Sp	S	O
acest	acest	Dd3msr---e	Dd	DMSR	O
proiect	proiect	Ncms-n	Nc	NSN	O
de	de	Spsa	Sp	S	O
lege	lege	Ncfsrn	Nc	NSRN	O
au	avea	Va--3p	Va	VA3P	O
fost	fi	Vap--sm	Va	VA	O
sesizate	sesiza	Vmp--pf	Vm	VPPF	O
următoarele	următor	Afpfpry	Af	APRY	O
comisii	comisie	Ncfp-n	Nc	NPN	O
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
în	în	Spsa	Sp	S	O
fond	fond	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
Comisia	comisie	Ncfsry	Nc	NSRY	ORG
pentru	pentru	Spsa	Sp	S	ORG
industrie	industrie	Ncfsrn	Nc	NSRN	ORG
și	și	Crssp	Cr	CR	ORG
servicii	serviciu	Ncfp-n	Nc	NPN	ORG
;	;	SCOLON	SC	SCOLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
pentru	pentru	Spsa	Sp	S	O
avize	aviz	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
Comisia	comisie	Ncfsry	Nc	NSRY	O
pentru	pentru	Spsa	Sp	S	O
politică_externă	politică_externă	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
Comisia	comisie	Ncfsry	Nc	NSRY	ORG
juridică	juridic	Afpfsrn	Af	ASN	ORG
,	,	COMMA	CO	COMMA	ORG
de	de	Spsa	Sp	S	ORG
disciplină	disciplină	Ncfsrn	Nc	NSRN	ORG
și	și	Crssp	Cr	CR	ORG
imunități	imunitate	Ncfson	Nc	NSON	ORG
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
7	7	Mc-p-d	Mc	M	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Propunerea	propunere	Ncfsry	Nc	NSRY	O
legislativă	legislativ	Afpfsrn	Af	ASN	O
cu_privire_la	cu_privire_la	Spca	Sp	S	O
afilierea	afiliere	Ncfsry	Nc	NSRY	O
Comisiei	comisie	Ncfsoy	Nc	NSOY	ORG
Naționale	național	Afpfson	Af	ASON	ORG
a	al	Tsfs	Ts	TS	ORG
Valorilor	valoare	Ncfpoy	Nc	NPOY	ORG
Mobiliare	mobiliar	Afpfp-n	Af	APN	ORG
la	la	Spsa	Sp	S	O
organisme	organism	Ncfp-n	Nc	NPN	ORG
internaționale	internațional	Afpfp-n	Af	APN	ORG
,	,	COMMA	CO	COMMA	O
inițiată	iniția	Vmp--sf	Vm	VPSF	O
de	de	Spsa	Sp	S	O
domnul	domn	Ncmsry	Nc	NSRY	O
deputat	deputat	Ncms-n	Nc	NSN	O
Ivanciu	Ivanciu	Np	Np	NP	PER
Nicolae	Nicolae	Np	Np	NP	PER
Văleanu	Văleanu	Np	Np	NP	PER
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Cu	cu	Spsa	Sp	S	O
această	acest	Dd3fsr---e	Dd	DMSR	O
propunere_legislativă	propunere_legislativă	Ncfsrn	Nc	NSRN	O
au	avea	Va--3p	Va	VA3P	O
fost	fi	Vap--sm	Va	VA	O
sesizate	sesiza	Vmp--pf	Vm	VPPF	O
următoarele	următor	Afpfpry	Af	APRY	O
comisii	comisie	Ncfp-n	Nc	NPN	O
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
în	în	Spsa	Sp	S	O
fond	fond	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
Comisia	comisie	Ncfsry	Nc	NSRY	O
pentru	pentru	Spsa	Sp	S	O
politică_economică	politică_economică	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
reformă	reformă	Ncfsrn	Nc	NSRN	O
și	și	Crssp	Cr	CR	O
privatizare	privatizare	Ncfsrn	Nc	NSRN	O
;	;	SCOLON	SC	SCOLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
pentru	pentru	Spsa	Sp	S	O
avize	aviz	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
Comisia	comisie	Ncfsry	Nc	NSRY	O
pentru	pentru	Spsa	Sp	S	O
buget	buget	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
finanțe	finanțe	Ncfp-n	Nc	NPN	O
și	și	Crssp	Cr	CR	O
bănci	bancă	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
Comisia	comisie	Ncfsry	Nc	NSRY	O
pentru	pentru	Spsa	Sp	S	O
politică_externă	politică_externă	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
Comisia	comisie	Ncfsry	Nc	NSRY	ORG
juridică	juridic	Afpfsrn	Af	ASN	ORG
,	,	COMMA	CO	COMMA	ORG
de	de	Spsa	Sp	S	ORG
disciplină	disciplină	Ncfsrn	Nc	NSRN	ORG
și	și	Crssp	Cr	CR	ORG
imunități	imunitate	Ncfson	Nc	NSON	ORG
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Stimați	stimat	Afpmp-n	Af	APN	O
colegi	coleg	Ncmp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
Vă	tu	Pp2-pa--------w	Pp	PPPA	O
rog	ruga	Vmip1s	Vm	V1	O
să	să	Qs	Qs	QS	O
acceptați	acceptat	Ncmp-n	Nc	NPN	O
ca	ca	Rc	Rc	RC	O
unii	unul	Pi3mpr	Pi	PI	O
dintre	dintre	Spsa	Sp	S	O
colegii	coleg	Ncmpry	Nc	NPRY	O
noștri	meu	Ds1mp-p	Ds	PSP	O
să	să	Qs	Qs	QS	O
participe	participa	Vmsp3	Vm	V3	O
la	la	Spsa	Sp	S	O
unele	un	Di3fpr---e	Di	PI	O
activități	activitate	Ncfp-n	Nc	NPN	O
în_cadrul	în_cadrul	Spcg	Sp	S	O
comisiilor	comisie	Ncfpoy	Nc	NPOY	O
și	și	Crssp	Cr	CR	O
solicit	solicita	Vmip1s	Vm	V1	O
votul	vot	Ncmsry	Nc	NSRY	O
dumneavoastră	dumneavoastră	Pp2-----------s	Pp	PP	O
în_ceea_ce_privește	în_ceea_ce_privește	Spca	Sp	S	O
desfășurarea	desfășurare	Ncfsry	Nc	NSRY	O
activității	activitate	Ncfsoy	Nc	NSOY	O
lor	lui	Ds3---p	Ds	PS	O
în	în	Spsa	Sp	S	O
paralel	paralel	Afpms-n	Af	ASN	O
,	,	COMMA	CO	COMMA	O
în	în	Spsa	Sp	S	O
această	acest	Dd3fsr---e	Dd	DMSR	O
clădire	clădire	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
la	la	Spsa	Sp	S	O
sala	sală	Ncfsry	Nc	NSRY	O
29	29	Mc-p-d	Mc	M	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Este	fi	Vmip3s	Vm	V3	O
vorba	vorbă	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
Comisia	comisie	Ncfsry	Nc	NSRY	ORG
pentru	pentru	Spsa	Sp	S	ORG
administrație_publică	administrație_publică	Ncfsrn	Nc	NSRN	ORG
,	,	COMMA	CO	COMMA	ORG
amenajarea	amenajare	Ncfsry	Nc	NSRY	ORG
teritoriului	teritoriu	Ncmsoy	Nc	NSOY	ORG
și	și	Crssp	Cr	CR	ORG
echilibrul_ecologic	echilibru_ecologic	Ncmsry	Nc	NSRY	ORG
,	,	COMMA	CO	COMMA	O
în_vederea	în_vederea	Spcg	Sp	S	O
definitivării	definitivare	Ncfsoy	Nc	NSOY	O
raportului	raport	Ncmsoy	Nc	NSOY	O
la	la	Spsa	Sp	S	O
Legea	lege	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
modificare	modificare	Ncfsrn	Nc	NSRN	O
a	al	Tsfs	Ts	TS	O
Legii	lege	Ncfsoy	Nc	NSOY	O
administrației_publice	administrație_publică	Ncfsoy	Nc	NSOY	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Cine	cine	Pw3--r	Pw	RELR	O
este_de_acord	fi_de_acord	Vmip3s	Vm	V3	O
?	?	QUEST	QU	QUEST	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Vă	tu	Pp2-pa--------w	Pp	PPPA	O
mulțumesc	mulțumi	Vmip1s	Vm	V1	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Impotrivă	Impotrivă	Np	Np	NP	O
?	?	QUEST	QU	QUEST	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Abțineri	abținere	Ncfp-n	Nc	NPN	O
?	?	QUEST	QU	QUEST	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Unanimitate	unanimitate	Ncfsrn	Nc	NSRN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
De	de	Spsa	Sp	S	O
asemenea	asemenea	Rgp	Rg	R	O
,	,	COMMA	CO	COMMA	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
informez	informa	Vmip1s	Vm	V1	O
că	că	Csssp	Cs	C	O
7	7	Mc-p-d	Mc	M	O
dintre	dintre	Spsa	Sp	S	O
colegii	coleg	Ncmpry	Nc	NPRY	O
noștri	meu	Ds1mp-p	Ds	PSP	O
participă	participa	Vmis3s	Vm	V3	O
la	la	Spsa	Sp	S	O
lucrările	lucrare	Ncfpry	Nc	NPRY	O
comisiei	comisie	Ncfsoy	Nc	NSOY	ORG
de	de	Spsa	Sp	S	ORG
mediere	mediere	Ncfsrn	Nc	NSRN	ORG
întrunită	întruni	Vmp--sf	Vm	VPSF	O
la	la	Spsa	Sp	S	O
Senat	senat	Ncms-n	Nc	NSN	ORG
pentru	pentru	Spsa	Sp	S	O
a	a	Qn	Qn	QN	O
dezbate	dezbate	Vmnp	Vm	VN	O
proiectul	proiect	Ncmsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
Lege	lege	Ncfsrn	Nc	NSRN	O
privind	privi	Vmg	Vm	VG	O
protecția	protecție	Ncfsry	Nc	NSRY	O
concurenței	concurență	Ncfsoy	Nc	NSOY	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Este	fi	Vmip3s	Vm	V3	O
vorba	vorbă	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
domnii	domn	Ncmpry	Nc	NPRY	O
deputați	deputat	Ncmp-n	Nc	NPN	O
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Albu	Albu	Np	Np	NP	PER
,	,	COMMA	CO	COMMA	O
Munteanu	Munteanu	Np	Np	NP	PER
,	,	COMMA	CO	COMMA	O
Cristea	Cristea	Np	Np	NP	PER
,	,	COMMA	CO	COMMA	O
Steolea	Steolea	Np	Np	NP	PER
,	,	COMMA	CO	COMMA	O
Birtalan	Birtalan	Np	Np	NP	PER
,	,	COMMA	CO	COMMA	O
Varujan	Varujan	Np	Np	NP	PER
și	și	Crssp	Cr	CR	O
Avramescu	Avramescu	Np	Np	NP	PER
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
In	In	Yn	Yn	Y	O
continuare	continuare	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
urmează	urma	Vmip3	Vm	V3	O
a	a	Qn	Qn	QN	O
fi	fi	Vanp	Va	VA	O
luate	lua	Vmp--pf	Vm	VPPF	O
în	în	Spsa	Sp	S	O
dezbatere	dezbatere	Ncfsrn	Nc	NSRN	O
inițiativele	inițiativă	Ncfpry	Nc	NPRY	O
legislative	legislativ	Afpfp-n	Af	APN	O
înscrise	înscrie	Vmp--pf	Vm	VPPF	O
pe	pe	Spsa	Sp	S	O
ordinea	ordine	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
zi	zi	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
prevăzute	prevăzut	Afpfp-n	Af	APN	O
a	a	Qn	Qn	QN	O
fi	fi	Vanp	Va	VA	O
dezbătute	dezbate	Vmp--pf	Vm	VPPF	O
astăzi	astăzi	Rgp	Rg	R	TIME
,	,	COMMA	CO	COMMA	TIME
12	12	Mc-p-d	Mc	M	TIME
februarie	februarie	Ncms-n	Nc	NSN	TIME
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Incepem	Incepem	Np	Np	NP	O
cu	cu	Spsa	Sp	S	O
proiectul	proiect	Ncmsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
Lege	lege	Ncfsrn	Nc	NSRN	O
pentru	pentru	Spsa	Sp	S	O
aprobarea	aprobare	Ncfsry	Nc	NSRY	O
Ordonanței	ordonanță	Ncfsoy	Nc	NSOY	O
nr	nr	Ncms-n	Nc	NSN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
70	70	Mc-p-d	Mc	M	O
din	din	Spsa	Sp	S	O
29	29	Mc-p-d	Mc	M	TIME
august	august	Ncms-n	Nc	NSN	TIME
1994	1994	Mc-p-d	Mc	M	TIME
privind	privi	Vmg	Vm	VG	O
impozitul	impozit	Ncmsry	Nc	NSRY	O
pe	pe	Spsa	Sp	S	O
profit	profit	Ncms-n	Nc	NSN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Din	din	Spsa	Sp	S	O
partea	parte	Ncfsry	Nc	NSRY	O
inițiatorului	inițiator	Ncmsoy	Nc	NSOY	O
,	,	COMMA	CO	COMMA	O
are	avea	Vmip3s	Vm	V3	O
cuvântul	cuvânt	Ncmsry	Nc	NSRY	O
domnul	domn	Ncmsry	Nc	NSRY	O
Gheorghe	Gheorghe	Np	Np	NP	PER
Raicu	Raicu	Np	Np	NP	PER
,	,	COMMA	CO	COMMA	O
secretar	secretar	Ncms-n	Nc	NSN	O
de	de	Spsa	Sp	S	O
stat	stat	Ncms-n	Nc	NSN	O
în	în	Spsa	Sp	S	O
Ministerul	minister	Ncmsry	Nc	NSRY	ORG
Finanțelor	finanțe	Ncfpoy	Nc	NPOY	ORG
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Aveți	avea	Vmip2p	Vm	V2	O
cuvântul	cuvânt	Ncmsry	Nc	NSRY	O
,	,	COMMA	CO	COMMA	O
domnule	domn	Ncmsvy	Nc	NSVY	O
secretar	secretar	Ncms-n	Nc	NSN	O
de	de	Spsa	Sp	S	O
stat	stat	Ncms-n	Nc	NSN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Gheorghe	Gheorghe	Np	Np	NP	PER
Raicu	Raicu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Stimate	stimat	Afpfp-n	Af	APN	O
domnule	domn	Ncmsvy	Nc	NSVY	O
președinte	președinte	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
Stimați	stimat	Afpmp-n	Af	APN	O
deputați	deputat	Ncmp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
Vreau	vrea	Vmip1s	Vm	V1	O
să	să	Qs	Qs	QS	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
arăt	arăta	Vmip1s	Vm	V1	O
că	că	Csssp	Cs	C	O
în	în	Spsa	Sp	S	O
ultima	ultima	Mofsrly	Mo	M	TIME
perioadă	perioadă	Ncfsrn	Nc	NSRN	TIME
de	de	Spsa	Sp	S	TIME
timp	timp	Ncms-n	Nc	NSN	TIME
au	avea	Va--3p	Va	VA3P	O
intervenit	interveni	Vmp--sm	Vm	VPSM	O
unele	un	Di3fpr---e	Di	PI	O
modificări	modificare	Ncfp-n	Nc	NPN	O
legislative	legislativ	Afpfp-n	Af	APN	O
,	,	COMMA	CO	COMMA	O
în_special	în_special	Rgp	Rg	R	O
pe	pe	Spsa	Sp	S	O
linia	linie	Ncfsry	Nc	NSRY	O
executării	executare	Ncfsoy	Nc	NSOY	O
silite	silit	Afpfson	Af	ASON	O
,	,	COMMA	CO	COMMA	O
unde	unde	Rw	Rw	R	O
s-	sine	Px3--a--y-----w	Px	PXA	O
a	avea	Va--3s	Va	VA3S	O
unificat	unifica	Vmp--sm	Vm	VPSM	O
și	și	Crssp	Cr	CR	O
s-	sine	Px3--a--y-----w	Px	PXA	O
a	avea	Va--3s	Va	VA3S	O
actualizat	actualiza	Vmp--sm	Vm	VPSM	O
legislația	legislație	Ncfsry	Nc	NSRY	O
,	,	COMMA	CO	COMMA	O
precum_și	precum_și	Cscsp	Cs	C	O
în	în	Spsa	Sp	S	O
alte	alt	Di3fpr---e	Di	PI	O
domenii	domeniu	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
care	care	Pw3--r	Pw	RELR	O
fac	face	Vmip3p	Vm	V3	O
necesară	necesar	Afpfsrn	Af	ASN	O
supliomentarea	supliomentare	Ncfsry	Nc	NSRY	O
raportului	raport	Ncmsoy	Nc	NSOY	O
Comisiei	comisie	Ncfsoy	Nc	NSOY	O
pentru	pentru	Spsa	Sp	S	O
buget	buget	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
finanțe	finanțe	Ncfp-n	Nc	NPN	O
și	și	Crssp	Cr	CR	O
bănci	bancă	Ncfp-n	Nc	NPN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
In	In	Yn	Yn	Y	O
acest	acest	Dd3msr---e	Dd	DMSR	O
scop	scop	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
ne	eu	Pp1-pa--------w	Pp	PPPA	O
angajăm	angaja	Vmip1p	Vm	V1	O
ca	ca	Rc	Rc	RC	O
în	în	Spsa	Sp	S	TIME
cursul	curs	Ncmsry	Nc	NSRY	TIME
săptămânii	săptămână	Ncfsoy	Nc	NSOY	TIME
viitoare	viitor	Afpf--n	Af	AN	TIME
,	,	COMMA	CO	COMMA	O
împreună_cu	împreună_cu	Spca	Sp	S	O
comisia	comisie	Ncfsry	Nc	NSRY	O
,	,	COMMA	CO	COMMA	O
să	să	Qs	Qs	QS	O
relevăm	releva	Vmip1p	Vm	V1	O
aceste	acest	Dd3fpr---e	Dd	DMPR	O
modificări	modificare	Ncfp-n	Nc	NPN	O
implicite	implicit	Afpfp-n	Af	APN	O
,	,	COMMA	CO	COMMA	O
ca	ca	Rc	Rc	RC	O
legea	lege	Ncfsry	Nc	NSRY	O
care	care	Pw3--r	Pw	RELR	O
va	vrea	Va--3s	Va	VA3S	O
consființi	consființi	Vmnp	Vm	VN	O
această	acest	Dd3fsr---e	Dd	DMSR	O
ordonanță	ordonanță	Ncfsrn	Nc	NSRN	O
să	să	Qs	Qs	QS	O
fie	fi	Vmsp3	Vm	V3	O
pe_deplin	pe_deplin	Rgp	Rg	R	O
funcțională	funcțional	Afpfsrn	Af	ASN	O
și	și	Crssp	Cr	CR	O
să	să	Qs	Qs	QS	O
nu	nu	Qz	Qz	QZ	O
ne	eu	Pp1-pa--------w	Pp	PPPA	O
dea	da	Vmsp3	Vm	V3	O
probleme	problemă	Ncfp-n	Nc	NPN	O
în	în	Spsa	Sp	S	O
aplicare	aplicare	Ncfsrn	Nc	NSRN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
In	In	Yn	Yn	Y	O
acest	acest	Dd3msr---e	Dd	DMSR	O
scop	scop	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
rog	ruga	Vmip1s	Vm	V1	O
să	să	Qs	Qs	QS	O
ne	eu	Pp1-pd--------w	Pp	PPPD	O
aprobați	aproba	Vmip2p	Vm	V2	O
amânarea	amânare	Ncfsry	Nc	NSRY	O
cu	cu	Spsa	Sp	S	O
o	un	Tifsr	Ti	TSR	TIME
săptămână	săptămână	Ncfsrn	Nc	NSRN	TIME
a	al	Tsfs	Ts	TS	O
prezentării	prezentare	Ncfsoy	Nc	NSOY	O
acestei	acest	Dd3fso---e	Dd	DMSO	O
ordonanțe	ordonanță	Ncfson	Nc	NSON	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Vă	tu	Pp2-pa--------w	Pp	PPPA	O
mulțumesc	mulțumi	Vmip1s	Vm	V1	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Adrian	Adrian	Np	Np	NP	PER
Năstase	Năstase	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Da	da	Rgp	Rg	R	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Vă	tu	Pp2-pa--------w	Pp	PPPA	O
mulțumesc	mulțumi	Vmip1s	Vm	V1	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Punctul	punct	Ncmsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
vedere	vedere	Ncfsrn	Nc	NSRN	O
al	al	Tsms	Ts	TS	O
comisiei	comisie	Ncfsoy	Nc	NSOY	O
?	?	QUEST	QU	QUEST	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
președinte	președinte	Ncms-n	Nc	NSN	O
Brânzei	brânză	Ncfsoy	Nc	NSOY	PER
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Gheorghe	Gheorghe	Np	Np	NP	PER
Brânzei	brânză	Ncfsoy	Nc	NSOY	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnule	domn	Ncmsvy	Nc	NSVY	O
președinte	președinte	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
Doamnelor	doamnă	Ncfpoy	Nc	NPOY	O
și	și	Crssp	Cr	CR	O
domnilor	domn	Ncmpoy	Nc	NPOY	O
colegi	coleg	Ncmp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
Propunerea	propunere	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
a	a	Qn	Qn	QN	O
amâna	amâna	Vmnp	Vm	VN	O
cu	cu	Spsa	Sp	S	O
o	un	Tifsr	Ti	TSR	TIME
săptămână	săptămână	Ncfsrn	Nc	NSRN	TIME
dezbaterea	dezbatere	Ncfsry	Nc	NSRY	O
acestei	acest	Dd3fso---e	Dd	DMSO	O
ordonanțe	ordonanță	Ncfson	Nc	NSON	O
este	fi	Vaip3s	Va	VA3S	O
motivată	motiva	Vmp--sf	Vm	VPSF	O
de	de	Spsa	Sp	S	O
ceea_ce	ceea_ce	Pw3--r	Pw	RELR	O
v-	tu	Pp2-pa--y-----w	Pp	PPPA	O
a	avea	Va--3s	Va	VA3S	O
explicat	explica	Vmp--sm	Vm	VPSM	O
aici	aici	Rgp	Rg	R	O
domnul	domn	Ncmsry	Nc	NSRY	O
ministru	ministru	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
și	și	Crssp	Cr	CR	O
comisia	comisie	Ncfsry	Nc	NSRY	O
noastră	meu	Ds1fsrp	Ds	PSS	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
roagă	ruga	Vmip3	Vm	V3	O
să	să	Qs	Qs	QS	O
acceptați	accepta	Vmip2p	Vm	V2	O
solicitarea	solicitare	Ncfsry	Nc	NSRY	O
noastră	meu	Ds1fsrp	Ds	PSS	O
ca_să	ca_să	Cscsp	Cs	C	O
revenim	reveni	Vmip1p	Vm	V1	O
peste	peste	Spsa	Sp	S	O
o	un	Tifsr	Ti	TSR	TIME
săptămână	săptămână	Ncfsrn	Nc	NSRN	TIME
cu	cu	Spsa	Sp	S	O
dezbaterea	dezbatere	Ncfsry	Nc	NSRY	O
acestei	acest	Dd3fso---e	Dd	DMSO	O
ordonanțe	ordonanță	Ncfson	Nc	NSON	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Vom	vrea	Va--1p	Va	VA1P	O
veni	veni	Vmnp	Vm	VN	O
cu	cu	Spsa	Sp	S	O
un	un	Timsr	Ti	TSR	O
raport	raport	Ncms-n	Nc	NSN	O
suplimentar	suplimentar	Afpms-n	Af	ASN	O
sau	sau	Ccssp	Cc	C	O
o_să	o_să	Qf	Qf	QF	O
vedem	vedea	Vmip1p	Vm	V1	O
dacă	dacă	Csssp	Cs	C	O
să	să	Qs	Qs	QS	O
înlocuim	înlocui	Vmip1p	Vm	V1	O
